exit_any,sector_grp,years_since_first_investment,flag_founding_pre2000,first_round_syndicate_size,first_round_foreign_investor_share,first_round_corporate_vc_flag,first_round_late_stage_pe_flag,first_round_investor_experience_mean,log_investor_experience_mean
0,Consumer Products,9.182751540041068,1,1,0.0,0,0,75.0,4.330733340286331
0,Software,3.9260780287474333,0,3,0.6666666666666666,0,0,4278.0,8.361474616416817
0,Financial Services,3.238877481177276,0,4,0.5,0,0,3814.0,8.246695943718557
0,Software,4.4106776180698155,0,1,0.0,0,0,99.0,4.605170185988092
0,Financial Services,0.4407939767282683,0,1,1.0,0,0,17.0,2.8903717578961645
1,Software,7.723477070499658,0,1,0.0,0,0,3099.0,8.039157390473237
0,Financial Services,5.30321697467488,1,2,0.5,0,0,265.5,5.585374243605899
1,Other,7.594798083504449,0,1,1.0,0,1,10.0,2.3978952727983707
0,Other,8.02737850787132,0,3,0.3333333333333333,1,0,26.0,3.295836866004329
1,Pharmaceuticals,7.800136892539356,1,1,1.0,0,1,313.0,5.749392985908253
0,Other,8.098562628336756,0,2,0.5,0,0,4266.857142857143,8.358867140178498
1,Financial Services,8.030116358658454,0,1,1.0,0,0,54.5,4.0163830207523885
0,Other,6.381930184804928,0,3,0.6666666666666666,0,0,488.6666666666667,6.193724887505768
0,Software,3.36208076659822,0,2,0.5,0,0,1572.5,7.361057716504462
0,Healthcare,9.670088980150581,0,1,1.0,0,0,6.0,1.9459101490553132
0,Financial Services,9.062286105407255,1,1,1.0,0,0,379.0,5.940171252720432
0,Financial Services,9.467488021902806,0,1,1.0,0,0,379.0,5.940171252720432
0,Financial Services,9.653661875427789,1,2,1.0,0,0,23400.5,10.060555401855414
0,Healthcare IT,7.750855578370979,0,2,0.5,0,0,658.6666666666666,6.491734656934456
0,Internet,9.486652977412732,0,2,0.5,0,0,16639.333333333332,9.719584746225843
0,Consumer Products,3.564681724845996,0,1,0.0,0,0,5.0,1.791759469228055
0,Consumer Products,6.299794661190965,0,2,0.5,0,0,11089.5,9.313844164990844
0,Education/Training,9.754962354551678,0,2,0.5,0,0,13565.75,9.515377225249853
0,Software,2.6830937713894594,0,2,0.0,0,0,23435.5,10.062049915135852
0,Other,4.999315537303217,0,1,1.0,0,0,15815.0,9.668777364850452
0,Other,3.8247775496235454,0,1,1.0,0,0,124.0,4.8283137373023015
0,Financial Services,8.670773442847365,0,2,1.0,0,0,786.5,6.668863370699788
0,Education/Training,8.0,0,1,0.0,0,1,10.0,2.3978952727983707
0,"Automobiles, Other Vehicles & Parts",2.9623545516769334,1,1,1.0,0,0,324.0,5.783825182329737
1,Other,7.578370978781656,0,1,1.0,0,1,11.0,2.4849066497880004
0,Internet,9.883641341546886,0,2,0.5,0,0,101.0,4.624972813284271
0,Consumer Products,7.542778918548939,1,2,0.0,0,0,688.0,6.535241271013659
0,Education/Training,6.261464750171116,0,2,1.0,0,0,4502.5,8.412610151223797
0,Internet,5.02943189596167,0,3,0.0,0,0,1066.3333333333333,6.97291860488855
1,Other,9.623545516769337,0,1,0.0,0,0,17.0,2.8903717578961645
1,Healthcare,2.735112936344969,0,2,1.0,0,1,55.0,4.02535169073515
0,Other,1.6372347707049966,0,1,0.0,0,0,397.0,5.986452005284438
0,Financial Services,8.355920602327172,0,2,0.0,0,1,1553.5,7.348909229498808
0,Internet,9.878165639972622,0,1,1.0,0,0,74.0,4.31748811353631
0,Other,0.4407939767282683,0,2,0.0,0,1,2259.5,7.7233413067346595
0,Healthcare IT,3.909650924024641,1,2,1.0,0,1,20.0,3.044522437723423
0,Healthcare,0.14784394250513347,0,1,0.0,0,0,8.0,2.1972245773362196
0,Other,9.637234770704996,0,1,1.0,0,0,15815.0,9.668777364850452
0,Financial Services,9.593429158110883,0,3,1.0,0,0,506.0,6.2285110035911835
1,Pharmaceuticals,7.14031485284052,0,1,1.0,0,0,5.0,1.791759469228055
0,Other,6.584531143052704,0,1,1.0,0,0,324.0,5.783825182329737
0,Internet,8.813141683778234,1,4,1.0,1,1,27.25,3.34109345759245
0,Software,9.535934291581109,0,2,0.0,0,1,665.6,6.502190165873639
0,Financial Services,8.292950034223136,0,1,1.0,0,0,11.0,2.4849066497880004
0,Food,7.838466803559206,0,3,0.3333333333333333,0,0,4174.0,8.336869637284956
0,Logistics & Distribution,0.8569472963723477,0,1,0.0,0,0,2.0,1.0986122886681098
0,Financial Services,9.256673511293634,0,3,0.3333333333333333,0,0,366.0,5.905361848054571
0,Other,0.621492128678987,0,1,0.0,0,0,5.0,1.791759469228055
0,Healthcare,5.711156741957564,1,1,1.0,0,1,313.0,5.749392985908253
0,Other,8.24640657084189,0,2,0.0,0,0,8182.5,9.009875210945939
0,Other,5.522245037645448,0,1,0.0,0,0,9.0,2.302585092994046
0,Software,4.251882272416153,0,3,0.0,0,0,37.666666666666664,3.654977902438255
0,Software,3.0198494182067077,0,1,0.0,0,0,210.0,5.351858133476067
0,Software,8.815879534565367,0,1,1.0,0,0,85.0,4.454347296253507
0,Financial Services,8.580424366872005,0,3,0.6666666666666666,0,0,398.0,5.988961416889864
0,Other,2.351813826146475,0,2,0.0,0,0,1081.5,6.987028459876645
0,Financial Services,9.56331279945243,0,2,1.0,1,0,672.5,6.512487995850418
0,Financial Services,2.425735797399042,0,2,0.0,0,0,4801.0,8.4767877767812
0,Healthcare IT,7.340177960301164,0,3,0.0,0,0,9791.4,9.189361853590984
1,Agribusiness,3.3127994524298425,0,2,0.0,0,0,1607.0,7.382746449738912
0,Agribusiness,9.77138945927447,0,1,0.0,0,0,28.0,3.367295829986474
1,Other,7.143052703627652,0,3,1.0,0,0,4936.25,8.504563775016095
0,Medical Devices & Equipment,4.210814510609172,0,2,0.0,0,0,1555.5,7.350194989881663
0,Other,9.267624914442163,0,2,1.0,0,0,16125.0,9.688188155244967
0,Healthcare IT,7.581108829568788,0,2,0.0,0,0,1551.5,7.347621813807634
0,Financial Services,9.4072553045859,0,2,0.0,0,0,2148.6666666666665,7.673068070342268
0,Internet,8.837782340862423,0,4,0.5,0,0,823.0,6.714170529909472
1,Education/Training,1.2895277207392197,0,1,1.0,0,0,16121.0,9.687940077843546
0,Food,8.76933607118412,1,1,1.0,0,0,12.0,2.5649493574615367
0,Food,9.49760438056126,0,1,0.0,0,0,9.0,2.302585092994046
0,Financial Services,9.544147843942506,0,2,0.0,1,0,8188.5,9.010608124922435
0,Other,6.606433949349761,0,1,0.0,0,1,4.0,1.6094379124341003
0,Software,3.4442162902121836,0,3,0.0,0,0,1084.3333333333333,6.989642438454321
0,Consumer Products,2.759753593429158,0,4,0.0,0,0,919.2,6.824591037721368
0,Other,0.8459958932238193,0,3,0.3333333333333333,0,1,1862.2,7.5300507185701315
0,Other,1.7221081451060918,0,5,0.2,0,0,7988.333333333333,8.985862597648836
0,Software,3.2553045859000687,0,2,0.0,0,0,524.5,6.264350190317006
0,Software,1.6372347707049966,0,6,0.2,0,0,2785.0,7.932362154339751
0,Other,0.08487337440109514,0,1,0.0,0,1,8.0,2.1972245773362196
0,Software,5.366187542778919,0,1,0.0,0,0,248.0,5.517452896464707
0,Software,8.292950034223136,0,1,0.0,0,0,14.0,2.70805020110221
0,Pharmaceuticals,7.761806981519507,1,1,1.0,0,0,456.0,6.124683390894205
0,Pharmaceuticals,6.3901437371663246,0,1,0.0,0,1,35.0,3.58351893845611
1,Other,9.289527720739219,0,1,1.0,0,0,509.0,6.234410725718371
0,Other,2.6694045174537986,0,3,0.0,0,0,1110.0,7.01301578963963
0,Software,4.098562628336755,0,2,0.0,0,0,15980.333333333334,9.679176653469911
0,Healthcare IT,7.9370294318959616,0,2,0.0,0,0,1555.5,7.350194989881663
0,Software,8.139630390143736,0,2,0.5,0,0,101.5,4.629862798578463
0,Software,1.0130047912388775,0,2,0.0,0,0,2327.25,7.752872191401767
0,Software,4.216290212183436,0,6,0.1666666666666666,0,0,2490.4285714285716,7.8206115484076575
0,Food,5.166324435318275,0,1,1.0,0,0,7.0,2.0794415416798357
0,Software,3.5044490075290895,0,2,0.5,0,0,6450.0,8.771990436532242
0,Other,8.369609856262834,0,3,0.0,0,0,31.666666666666668,3.4863551900024623
0,Software,5.9958932238193015,0,2,0.0,0,0,827.0,6.71901315438526
0,Education/Training,8.654346338124572,0,1,1.0,0,0,80.0,4.394449154672439
0,Financial Services,5.66735112936345,0,3,0.3333333333333333,0,0,934.4,6.840974245291786
0,Education/Training,3.5811088295687883,0,7,0.7142857142857143,0,0,3897.1,8.268244533920075
0,Pharmaceuticals,4.3668720054757015,1,1,1.0,0,1,161.0,5.087596335232384
0,Software,4.947296372347707,0,2,0.0,0,0,10.0,2.3978952727983707
0,Other,2.7186858316221767,0,2,0.0,0,1,30.0,3.4339872044851463
0,Financial Services,2.6365503080082138,0,1,0.0,0,0,9341.285714285714,9.14230622443999
1,Other,8.933607118412047,0,1,0.0,0,0,28.0,3.367295829986474
0,Healthcare IT,4.8350444900752905,0,4,1.0,0,0,13192.4,9.48747198353278
0,Other,7.641341546885695,0,6,0.2,0,0,7866.0,8.970432074329242
1,Pharmaceuticals,6.247775496235455,1,1,1.0,0,0,456.0,6.124683390894205
0,Financial Services,3.0663928815879533,0,2,1.0,0,0,6443.666666666667,8.77100819435644
1,Education/Training,8.049281314168377,0,3,0.6666666666666666,0,0,4071.0,8.311889558230359
0,Software,9.45927446954141,0,1,0.0,0,0,8.0,2.1972245773362196
0,Software,3.2197125256673513,0,2,0.0,0,0,2067.0,7.63433723562832
0,Internet,3.6358658453114305,0,2,0.5,0,0,3789.8333333333335,8.24034115077605
0,Other,7.906913073237509,0,1,1.0,0,0,15.0,2.772588722239781
0,Other,5.494866529774128,0,1,0.0,0,0,9.0,2.302585092994046
0,Software,7.750855578370979,0,2,0.0,0,0,8195.0,9.011401509358791
0,Other,6.3901437371663246,0,1,1.0,0,0,4.0,1.6094379124341003
0,Other,0.8952772073921971,0,2,0.0,0,0,10795.142857142857,9.286944206464469
1,Healthcare,1.3004791238877482,0,1,1.0,0,0,469.0,6.152732694704104
0,Logistics & Distribution,4.906228610540725,1,1,1.0,0,0,467.0,6.148468295917647
1,Pharmaceuticals,4.4955509924709105,1,1,1.0,0,1,21.0,3.091042453358316
0,Other,5.574264202600959,0,2,0.0,0,0,23401.0,10.060576767778903
0,Agribusiness,8.752908966461328,0,1,1.0,0,0,7.0,2.0794415416798357
0,Other,9.152635181382614,1,1,1.0,0,0,7.0,2.0794415416798357
0,Financial Services,9.582477754962355,0,1,1.0,0,0,223.0,5.4116460518550396
0,Other,1.83709787816564,0,2,0.0,0,0,5869.0,8.677609912822142
0,Other,9.42094455852156,1,1,1.0,0,1,2.0,1.0986122886681098
0,Other,0.9527720739219713,0,2,0.5,0,0,2325.6666666666665,7.752191907088308
0,Software,1.0841889117043122,0,1,0.0,0,0,18.0,2.9444389791664403
1,Software,3.652292950034223,0,1,0.0,0,0,69.0,4.248495242049359
0,Other,4.692676249144422,0,10,1.0,0,1,545.8,6.304083104849794
0,Food,9.234770704996578,0,2,0.0,0,0,1607.0,7.382746449738912
0,Other,0.7091033538672142,1,1,0.0,0,0,15.0,2.772588722239781
0,Other,4.3641341546885695,0,5,0.6,0,0,3839.2,8.253279727558816
0,Internet,3.564681724845996,0,2,0.5,0,0,5392.4,8.592931262807408
0,Internet,5.1800136892539355,0,2,0.0,0,0,1673.5,7.423269892234259
1,Internet,9.188227241615332,0,2,0.5,0,0,13423.8,9.504859021686952
0,Software,1.1937029431895962,0,2,0.0,0,0,1551.0,7.347299700743164
0,Other,7.493497604380561,0,2,0.5,0,0,16508.75,9.711706394461551
0,Other,2.7953456536618755,0,1,1.0,0,0,2.0,1.0986122886681098
0,Other,3.4250513347022586,0,2,1.0,0,0,39.0,3.6888794541139363
0,Internet,1.51129363449692,0,5,0.4,0,0,1334.75,7.197248210837881
0,Consumer Products,5.2648870636550305,0,1,0.0,0,0,1.0,0.6931471805599453
1,Internet,1.1772758384668036,0,1,0.0,0,0,4993.142857142857,8.51602107618606
0,Internet,9.043121149897331,0,1,1.0,0,0,170.0,5.14166355650266
0,Other,1.0130047912388775,1,2,0.5,0,0,512.0,6.240275845170769
1,Other,3.5811088295687883,0,2,1.0,0,1,32.0,3.4965075614664802
0,Other,2.8008213552361396,1,1,0.0,0,1,9.0,2.302585092994046
0,Consumer Products,2.833675564681725,0,1,0.0,0,0,31.0,3.4657359027997265
0,Internet,8.985626283367557,0,2,0.0,0,0,9.0,2.302585092994046
1,Other,0.3203285420944558,0,1,1.0,0,1,25.0,3.258096538021482
0,Other,8.309377138945928,0,4,0.25,0,0,811.5,6.700115914203892
0,Logistics & Distribution,4.520191649555099,0,1,0.0,0,0,8.0,2.1972245773362196
0,Education/Training,4.744695414099931,0,2,0.5,0,0,145.5,4.987025428457122
0,Education/Training,9.702943189596168,0,1,0.0,0,0,397.0,5.986452005284438
1,Other,9.347022587268993,0,2,0.0,0,0,16647.0,9.720045368073471
0,Software,7.605749486652978,0,1,0.0,0,0,21.0,3.091042453358316
0,Financial Services,5.919233401779603,0,3,0.3333333333333333,0,1,10608.4,9.269495679584866
0,Education/Training,3.5455167693360714,0,4,0.75,0,1,1566.1666666666667,7.357024597049022
0,Internet,3.4989733059548254,0,3,0.6666666666666666,0,0,11543.333333333334,9.353949975065706
0,Software,5.593429158110883,0,1,0.0,0,0,12.0,2.5649493574615367
0,Financial Services,7.12662559890486,0,2,0.5,0,0,13.5,2.6741486494265287
0,Consumer Products,7.742642026009582,1,1,1.0,0,0,324.0,5.783825182329737
0,Education/Training,7.780971937029432,1,1,0.0,0,0,4.0,1.6094379124341003
0,Other,4.342231348391513,0,2,0.5,0,0,20.5,3.068052935133617
0,Consumer Products,0.8733744010951403,0,4,0.0,0,0,6378.642857142857,8.760867396267725
1,Medical Devices & Equipment,3.1704312114989732,0,1,0.0,0,0,15.0,2.772588722239781
0,Internet,5.045859000684462,0,2,0.5,0,0,2657.75,7.885611366514447
0,Software,8.235455167693361,1,2,0.0,0,0,16.0,2.833213344056216
0,Other,2.4476386036960984,0,1,1.0,0,0,5797.333333333333,8.665325798917932
0,Software,3.564681724845996,0,1,0.0,0,0,210.0,5.351858133476067
0,Other,4.418891170431212,0,3,0.0,0,0,391.3333333333333,5.972111818592167
0,Software,6.7734428473648185,0,2,0.0,0,0,1813.0,7.503289630675082
0,Software,2.1437371663244353,0,1,1.0,0,0,60.0,4.110873864173311
0,Internet,8.032854209445585,0,1,1.0,0,0,156.0,5.056245805348308
0,Financial Services,9.582477754962355,0,7,0.1428571428571428,0,0,370.77777777777777,5.91829630421055
0,Other,0.5941136208076659,1,1,0.0,0,0,3.0,1.3862943611198906
0,Financial Services,7.408624229979466,1,1,1.0,0,0,379.0,5.940171252720432
0,Financial Services,5.248459958932238,0,3,0.6666666666666666,0,0,1298.3333333333333,7.169606591399396
0,Other,7.811088295687885,0,1,0.0,0,0,1.0,0.6931471805599453
0,Education/Training,4.632443531827516,0,2,0.0,0,0,1458.0,7.285506548522785
0,Software,4.41615331964408,0,2,0.0,0,0,23401.5,10.0605981332459
0,Healthcare,9.32785763175907,0,3,0.0,0,1,154.66666666666666,5.0477169690007875
0,Education/Training,7.3319644079397674,0,4,0.75,0,0,3812.2,8.246224010619423
0,Education/Training,2.9075975359342916,0,2,0.5,0,0,6981.833333333333,8.851210035073494
0,Other,9.52498288843258,0,1,1.0,0,0,921.0,6.826545223556594
0,Retail,5.552361396303901,0,1,0.0,0,0,13.0,2.6390573296152584
0,Other,0.03559206023271732,0,4,0.5,0,0,3885.2,8.265187095416927
0,Agribusiness,1.6153319644079398,0,2,0.5,0,0,12233.75,9.412035542484523
0,Food,6.436687200547571,0,2,0.5,0,0,1829.5,7.512344432560291
1,Healthcare,8.752908966461328,0,1,0.0,0,0,3099.0,8.039157390473237
0,Education/Training,3.6167008898015056,0,3,0.6666666666666666,0,1,48.666666666666664,3.905334017277349
0,Software,1.2950034223134839,0,4,0.25,0,0,1947.75,7.574943420371986
1,Internet,9.650924024640657,0,1,0.0,0,0,20.0,3.044522437723423
0,Agribusiness,4.224503764544832,0,2,0.0,0,0,25.0,3.258096538021482
0,Financial Services,4.1971252566735116,0,5,0.8,0,1,2689.8888888888887,7.897626859978092
0,Software,4.774811772758385,0,1,0.0,0,0,70.0,4.2626798770413155
0,Other,7.665982203969883,0,1,0.0,0,0,163.0,5.099866427824199
0,Education/Training,8.501026694045175,0,3,0.3333333333333333,0,0,1496.6,7.311619105723327
0,Internet,5.084188911704312,0,1,0.0,0,0,99.0,4.605170185988092
0,Software,6.921286789869952,0,1,0.0,0,0,115.0,4.7535901911063645
0,Business Support Services,9.248459958932239,0,4,0.5,0,0,268.0,5.594711379601839
0,Financial Services,3.813826146475017,0,4,1.0,0,0,12249.0,9.413281215972873
0,Financial Services,8.183436002737851,1,1,0.0,0,0,5.0,1.791759469228055
0,Education/Training,3.5811088295687883,0,2,0.0,0,0,12768.25,9.454795215900106
0,Software,7.0335386721423685,0,1,1.0,0,0,9.0,2.302585092994046
1,Financial Services,9.963039014373717,1,2,1.0,0,0,341.0,5.834810737062605
0,Pharmaceuticals,9.754962354551678,0,1,0.0,0,0,1027.0,6.93537044601511
0,Consumer Products,3.274469541409993,0,1,1.0,0,0,27.0,3.332204510175204
0,Software,7.956194387405886,0,4,0.25,0,0,697.1428571428571,6.548423748214842
0,Software,1.8535249828884326,0,14,0.9285714285714286,0,1,4013.133333333333,8.297576745878185
1,Financial Services,2.0479123887748116,0,1,0.0,0,0,3099.0,8.039157390473237
0,Agribusiness,7.277207392197125,0,1,0.0,0,0,13.0,2.6390573296152584
0,Agribusiness,8.361396303901437,0,3,0.3333333333333333,0,0,350.6666666666667,5.862683757242057
0,Internet,5.210130047912389,0,5,0.4,0,1,640.6,6.463965056552305
0,Healthcare,7.756331279945243,0,1,0.0,0,1,2.0,1.0986122886681098
0,Other,1.2238193018480492,0,1,0.0,0,0,52.0,3.970291913552122
0,Financial Services,2.836413415468857,0,1,1.0,0,0,60.0,4.110873864173311
0,Software,8.522929500342231,0,2,1.0,0,0,23416.0,10.061217533302013
1,Consumer Products,9.32785763175907,1,1,0.0,0,0,6.0,1.9459101490553132
0,Education/Training,9.79876796714579,0,3,0.3333333333333333,0,0,4885.75,8.494282739833132
0,Software,4.939082819986311,0,3,0.6666666666666666,0,0,3991.0,8.292047637431354
0,Financial Services,9.27583846680356,1,1,1.0,0,0,467.0,6.148468295917647
0,Consumer Products,8.36413415468857,1,1,1.0,0,0,14.0,2.70805020110221
0,Pharmaceuticals,9.552361396303901,0,1,1.0,0,0,1288.0,7.161622002939187
0,Consumer Products,7.603011635865846,0,1,0.0,0,0,6.0,1.9459101490553132
0,Education/Training,9.401779603011637,0,1,0.0,0,0,9.0,2.302585092994046
0,Food,0.3394934976043806,0,2,0.0,0,1,2258.5,7.722898828851334
0,Other,9.442847364818617,0,3,0.6666666666666666,0,0,13232.4,9.490499215777858
0,Medical Devices & Equipment,3.025325119780972,0,3,0.0,0,0,24.0,3.2188758248682006
0,Software,4.5366187542778915,0,1,0.0,0,0,163.0,5.099866427824199
0,Pharmaceuticals,8.071184120465434,0,1,1.0,0,0,324.0,5.783825182329737
0,Software,9.66735112936345,0,4,0.25,0,0,287.75,5.665561261836003
0,Pharmaceuticals,2.187542778918549,0,1,1.0,0,0,46.0,3.8501476017100584
0,Food,5.648186173853525,0,3,0.3333333333333333,0,0,9.666666666666666,2.367123614131617
0,Consumer Products,0.5420944558521561,0,2,0.0,0,0,1833.0,7.51425465281641
1,Education/Training,2.223134839151266,0,1,0.0,0,0,2.0,1.0986122886681098
0,Software,2.817248459958932,0,2,0.0,0,0,21058.0,9.955083301179778
0,Logistics & Distribution,8.6652977412731,0,2,0.5,0,0,1045.2,6.95291983093651
0,Software,3.2306639288158796,0,6,0.1666666666666666,0,0,914.5714285714286,6.819548382448914
0,Education/Training,3.36208076659822,0,2,0.5,0,0,6500.0,8.77971129020447
0,Education/Training,6.1273100616016425,0,2,1.0,0,0,8182.0,9.009814110527381
0,Financial Services,3.619438740588638,0,3,0.0,0,0,4524.2,8.417417054052311
0,Software,8.919917864476385,0,3,0.0,0,0,423.3333333333333,6.050519309889297
0,Other,2.6776180698151952,0,2,0.5,0,1,10962.4,9.30231773137215
0,Software,5.0951403148528405,0,2,1.0,0,0,8.0,2.1972245773362196
0,Internet,8.260095824777549,0,2,0.0,0,0,1552.0,7.347943823148687
0,Consumer Products,4.41615331964408,0,3,0.6666666666666666,0,0,2004.7142857142856,7.603755528524489
0,Internet,6.135523613963039,0,1,0.0,1,0,8.0,2.1972245773362196
0,Internet,5.71937029431896,0,2,0.0,0,0,15974.0,9.678780279245736
0,Business Support Services,1.626283367556468,0,3,0.0,1,0,14.333333333333334,2.7300291078209855
0,Software,0.4490075290896646,0,2,0.0,0,0,115.0,4.7535901911063645
0,Other,5.801505817932923,0,3,0.0,0,0,4410.25,8.39191337498948
0,Healthcare IT,0.6023271731690623,0,2,1.0,0,0,23402.5,10.060640862810493
0,Software,7.356605065023956,0,2,0.0,0,0,23401.0,10.060576767778903
0,Financial Services,3.4469541409993156,0,3,1.0,0,0,65.0,4.189654742026425
0,Software,0.70362765229295,0,3,0.3333333333333333,0,0,9243.833333333334,9.131820115895968
0,Education/Training,5.319644079397673,0,1,1.0,0,1,21.0,3.091042453358316
0,Other,4.134154688569473,0,2,0.0,0,0,22.0,3.1354942159291497
0,Software,3.8548939082819986,0,2,0.0,0,0,56.5,4.051784947803305
0,Education/Training,9.535934291581109,0,1,0.0,0,0,6.0,1.9459101490553132
0,Pharmaceuticals,3.8357289527720737,0,1,0.0,1,0,9.0,2.302585092994046
0,Financial Services,2.9130732375085557,0,2,1.0,0,0,6094.714285714285,8.715341227126732
0,Software,0.783025325119781,0,2,1.0,0,0,7343.8,8.90174785882949
0,Education/Training,8.279260780287474,0,1,1.0,0,0,10.0,2.3978952727983707
0,Internet,8.980150581793293,0,2,0.0,0,0,1565.0,7.356279876550748
0,"Automobiles, Other Vehicles & Parts",9.711156741957563,0,2,0.5,0,0,16097.0,9.686450319653678
0,Other,5.188227241615332,0,2,0.0,0,0,1551.5,7.347621813807634
0,Education/Training,4.484599589322382,0,4,0.5,0,0,579.5,6.3638898011379466
1,Financial Services,7.41409993155373,0,1,1.0,0,0,75.0,4.330733340286331
0,Retail,3.5208761122518824,0,1,0.0,0,0,2433.6666666666665,7.797565133606694
0,Consumer Products,0.3586584531143053,0,3,0.5,0,0,15615.333333333334,9.656072654053474
0,Internet,8.02464065708419,0,3,1.0,0,0,351.6666666666667,5.865523323750135
0,Software,7.819301848049282,0,1,0.0,0,0,32.0,3.4965075614664802
0,Financial Services,7.972621492128679,0,2,1.0,0,1,8064.5,8.995350984917842
0,Financial Services,8.336755646817249,0,1,0.0,0,0,3099.0,8.039157390473237
0,Financial Services,8.851471594798083,0,1,1.0,0,0,7.0,2.0794415416798357
0,Software,3.6386036960985626,0,1,0.0,0,0,3.0,1.3862943611198906
0,Consumer Products,5.0102669404517455,0,5,0.0,0,0,7174.0,8.878358040627822
0,Other,8.44079397672827,0,1,0.0,0,0,1027.0,6.93537044601511
0,Education/Training,9.514031485284052,0,3,0.0,0,0,394.6666666666667,5.980572105941558
0,Business Support Services,9.248459958932239,0,2,0.5,0,0,818.0,6.70808408385307
0,Software,3.893223819301848,0,2,0.0,0,0,86.0,4.465908118654584
0,Internet,5.347022587268994,0,1,0.0,0,0,15.0,2.772588722239781
0,Other,6.335386721423682,0,2,0.0,0,0,15970.333333333334,9.678550727600825
1,Other,1.9548254620123204,0,1,1.0,0,0,4.0,1.6094379124341003
0,Other,2.3655030800821355,0,4,0.0,0,0,819.25,6.709609171841211
0,Internet,5.201916495550993,0,2,0.0,1,0,37.5,3.6506582412937387
0,Other,9.538672142368242,0,1,0.0,0,0,3099.0,8.039157390473237
0,Other,4.802190280629706,0,1,1.0,0,0,11.0,2.4849066497880004
0,Software,5.650924024640657,0,4,0.0,0,0,11723.75,9.369457271125544
0,Software,0.5147159479808351,0,2,0.5,0,0,11031.166666666666,9.308570526924889
0,Consumer Products,0.6981519507186859,0,4,0.5,0,0,3749.857142857142,8.22973966427456
1,Other,1.8590006844626967,0,1,1.0,0,0,270.0,5.602118820879701
0,Other,3.3894592744695413,0,1,0.0,0,1,55.0,4.02535169073515
0,Software,8.164271047227926,0,2,0.0,0,0,1552.0,7.347943823148687
0,Other,1.8863791923340179,0,2,0.0,0,1,2260.0,7.72356247227797
0,Other,3.7946611909650922,0,3,0.3333333333333333,0,1,1126.0,7.027314514039777
1,"Automobiles, Other Vehicles & Parts",2.4832306639288158,0,1,1.0,0,0,456.0,6.124683390894205
1,Logistics & Distribution,7.167693360711842,0,1,0.0,0,1,9.0,2.302585092994046
1,Software,1.215605749486653,0,1,1.0,0,0,205.0,5.327876168789581
0,Other,9.160848733744011,0,4,0.75,0,0,838.25,6.732508635860144
1,"Automobiles, Other Vehicles & Parts",8.347707049965777,1,1,0.0,0,1,8.0,2.1972245773362196
0,Pharmaceuticals,0.6625598904859685,1,2,0.5,0,1,8.0,2.1972245773362196
0,Food,9.637234770704996,0,1,0.0,0,0,32.0,3.4965075614664802
0,Medical Devices & Equipment,3.9260780287474333,0,1,0.0,0,0,1.0,0.6931471805599453
0,Internet,9.683778234086242,0,2,0.5,0,0,462.0,6.137727054086234
0,Financial Services,9.292265571526352,1,1,0.0,0,0,12.0,2.5649493574615367
0,Other,4.914442162902122,0,6,0.5,0,1,2067.8,7.634724008017593
0,Software,3.2553045859000687,0,2,0.0,0,0,13.0,2.6390573296152584
0,Other,9.94113620807666,0,2,0.5,0,0,682.5,6.527226656164005
0,Healthcare,9.960301163586584,1,1,0.0,0,1,35.0,3.58351893845611
0,Other,9.790554414784394,1,1,0.0,0,1,9.0,2.302585092994046
0,Pharmaceuticals,9.593429158110883,1,1,1.0,0,0,19.0,2.995732273553991
0,Software,2.507871321013005,0,4,0.0,0,0,327.25,5.793775513182905
0,Software,9.533196440793978,0,4,0.5,0,0,12634.6,9.444273505833715
0,Business Support Services,7.7782340862423,0,2,0.5,0,1,62.0,4.143134726391533
0,Software,5.631759069130732,0,2,0.5,0,0,8064.0,8.99528899055931
0,Financial Services,7.753593429158111,1,1,0.0,0,0,13.0,2.6390573296152584
0,Food,3.9260780287474333,0,2,0.0,0,0,1563.5,7.355321563108937
0,Software,3.0198494182067077,0,3,0.3333333333333333,0,0,348.0,5.855071922202427
0,Software,6.286105407255304,0,3,0.3333333333333333,0,0,1064.4,6.971105594482899
0,"Automobiles, Other Vehicles & Parts",3.0855578370978782,0,2,0.0,0,0,5798.666666666667,8.665555723618606
0,Other,0.7419575633127995,0,4,0.25,0,0,3291.5,8.099402433617437
0,Internet,8.449007529089664,0,1,1.0,0,0,5.0,1.791759469228055
1,Healthcare,6.28062970568104,0,2,1.0,0,0,9.0,2.302585092994046
0,Healthcare,7.200547570157426,1,1,1.0,0,0,562.0,6.333279628139691
0,Consumer Products,4.114989733059549,0,2,0.0,0,0,1552.5,7.348265728833102
0,Retail,5.790554414784395,0,2,1.0,0,0,182.0,5.209486152841421
0,Software,1.7221081451060918,0,1,0.0,0,0,3099.0,8.039157390473237
0,Software,9.023956194387406,0,2,0.0,0,0,646.0,6.472346294500901
0,Other,9.442847364818617,0,2,1.0,0,0,5889.0,8.681011276645632
0,Education/Training,9.500342231348391,0,3,0.0,0,0,4132.8,8.326952359777735
0,Other,6.505133470225872,0,2,1.0,0,1,22.0,3.1354942159291497
0,Healthcare,3.134839151266256,0,1,1.0,0,0,456.0,6.124683390894205
0,Pharmaceuticals,3.1047227926078027,0,3,0.6666666666666666,0,1,8125.0,9.002824076547672
0,Healthcare,5.760438056125941,0,2,0.5,0,0,45.0,3.828641396489095
